Entity: /m/05r9t
Entity Name: Popular music
K-hop: 2
Subgraph Nodes: 249
Subgraph Triples: 2582

==================================================
Nodes in Subgraph:
==================================================
/m/011z3g	Outkast
  Lead vocalist-GB -> [/music/performance_role/regular_performances./music/group_membership/role] -> Bass guitar
/m/01cszh	/common/topic/webpage./common/webpage/category	/m/08mbj5d
  Arista Records -> [/common/topic/webpage./common/webpage/category] -> Official Website
/m/012x4t	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/09hnb
  Stevie Wonder -> [/award/award_nominee/award_nominations./award/award_nomination/award_nominee] -> Herbie Hancock
/m/02hnl	/music/instrument/instrumentalists	/m/02whj
  Drums -> [/music/instrument/instrumentalists] -> Frank Zappa
/m/04sylm	/common/topic/webpage./common/webpage/category	/m/08mbj5d
  Manhattan School of Music -> [/common/topic/webpage./common/webpage/category] -> Official Website
/m/032t2z	/music/group_member/membership./music/group_membership/role	/m/0l14qv
  Richard Wright -> [/music/group_member/membership./music/group_membership/role] -> Synthesizer
/m/014hr0	/common/topic/webpage./common/webpage/category	/m/08mbj5d
  London Symphony Orchestra -> [/common/topic/webpage./common/webpage/category] -> Official Website
/m/05148p4	/music/instrument/instrumentalists	/m/028q6
  Keyboard -> [/music/instrument/instrumentalists] -> Dave Brubeck
/m/01ym9b	/music/genre/parent_genre	/m/03_d0
  Downtempo -> [/music/genre/parent_genre] -> Jazz
/m/018vs	/music/instrument/instrumentalists	/m/0407f
  Bass guitar -> [/music/instrument/instrumentalists] -> James Brown
/m/01vsy95	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02pzc4
  Pat Metheny -> [/award/award_nominee/award_nominations./award/award_nomination/award_nominee] -> Roy Haynes
/m/01lcxbb	/people/person/nationality	/m/09c7w0
  Freddie Hubbard -> [/people/person/nationality] -> United States of America
/m/03_d0	/music/genre/artists	/m/01gx5f
  Jazz -> [/music/genre/artists] -> Mike Patton
/m/05148p4	/music/instrument/instrumentalists	/m/0144l1
  Keyboard -> [/music/instrument/instrumentalists] -> Pete Townshend
/m/01lvcs1	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/044gyq
  Marcus Miller -> [/award/award_nominee/award_nominations./award/award_nomination/award_nominee] -> Jill Scott
/m/025sc50	/music/genre/artists	/m/01vvycq
  Contemporary R&B -> [/music/genre/artists] -> Prince
/m/0342h	/music/instrument/instrumentalists	/m/01w8n89
  Guitar -> [/music/instrument/instrumentalists] -> Buckethead
/m/02hnl	/music/performance_role/regular_performances./music/group_membership/group	/m/01rm8b
  Drums -> [/music/performance_role/regular_performances./music/group_membership/group] -> Simply Red
/m/0163m1	/common/topic/webpage./common/webpage/category	/m/08mbj5d
  Earth, Wind & Fire -> [/common/topic/webpage./common/webpage/category] -> Official Website
/m/025mb9	/award/award_category/winners./award/award_honor/award_winner	/m/037lyl
  Grammy Award for Best Instrumental Arrangement Accompanying Vocalist(s) -> [/award/award_category/winners./award/award_honor/award_winner] -> Johnny Mandel
/m/0407f	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01by1l
  James Brown -> [/award/award_nominee/award_nominations./award/award_nomination/award] -> Grammy Award for Album of the Year
/m/0837ql	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03t5kl
  T-Pain -> [/award/award_nominee/award_nominations./award/award_nomination/award] -> Grammy Award for Best Rap/Sung Collaboration
/m/01vw8mh	/people/person/profession	/m/02hrh1q
  Snoop Dogg -> [/people/person/profession] -> Actor-GB
/m/02mslq	/people/person/gender	/m/05zppz
  David Sanborn -> [/people/person/gender] -> Male
/m/01lxd4	/music/genre/artists	/m/0fpjd_g
  Avant-garde jazz -> [/music/genre/artists] -> Chick Corea
/m/012x4t	/music/artist/track_contributions./music/track_contribution/role	/m/03qjg
  Stevie Wonder -> [/music/artist/track_contributions./music/track_contribution/role] -> Harmonica
/m/03_d0	/music/genre/artists	/m/015x1f
  Jazz -> [/music/genre/artists] -> Curtis Mayfield
/m/0g2c8	/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	/m/015xp4
  Rock and Roll Hall of Fame -> [/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee] -> Etta James
/m/02qkk9_	/award/award_category/winners./award/award_honor/award_winner	/m/01n44c
  Special Tony Award -> [/award/award_category/winners./award/award_honor/award_winner] -> Lena Horne
/m/01vvycq	/music/group_member/membership./music/group_membership/role	/m/05r5c
  Prince -> [/music/group_member/membership./music/group_membership/role] -> Piano
/m/07ym47	/music/genre/artists	/m/09hnb
  Jazz-funk -> [/music/genre/artists] -> Herbie Hancock
/m/03rhqg	/music/record_label/artist	/m/01vsy95
  Warner Bros. Records -> [/music/record_label/artist] -> Pat Metheny
/m/01vsy95	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02pzc4
  Pat Metheny -> [/award/award_winner/awards_won./award/award_honor/award_winner] -> Roy Haynes
/m/01vsyg9	/people/person/profession	/m/01c72t
  Jimmy Page -> [/people/person/profession] -> Composer
/m/01pbs9w	/people/person/gender	/m/05zppz
  Jack Nitzsche -> [/people/person/gender] -> Male
/m/03_d0	/music/genre/artists	/m/01w8n89
  Jazz -> [/music/genre/artists] -> Buckethead
/m/0l14md	/music/instrument/instrumentalists	/m/02whj
  Percussion -> [/music/instrument/instrumentalists] -> Frank Zappa
/m/03f2_rc	/people/person/place_of_birth	/m/0cr3d
  Barbra Streisand -> [/people/person/place_of_birth] -> Brooklyn
/m/08lpkq	/music/genre/artists	/m/01n44c
  Vocal jazz -> [/music/genre/artists] -> Lena Horne
/m/05q8pss	/award/award_category/winners./award/award_honor/award_winner	/m/012x4t
  Razzie Award for Worst Original Song -> [/award/award_category/winners./award/award_honor/award_winner] -> Stevie Wonder
/m/0gt_0v	/music/genre/artists	/m/032nwy
  Post-bop -> [/music/genre/artists] -> Michael Brecker
/m/064t9	/music/genre/artists	/m/012x4t
  Pop music -> [/music/genre/artists] -> Stevie Wonder
/m/07y_7	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/0342h
  Violin -> [/music/performance_role/guest_performances./music/recording_contribution/performance_role] -> Guitar
/m/03qbh5	/award/award_category/winners./award/award_honor/award_winner	/m/01htxr
  Grammy Award for Best Pop Collaboration with Vocals -> [/award/award_category/winners./award/award_honor/award_winner] -> Tony Bennett
/m/025sc50	/music/genre/artists	/m/0127s7
  Contemporary R&B -> [/music/genre/artists] -> Christina Aguilera
/m/03_d0	/music/genre/artists	/m/01vn35l
  Jazz -> [/music/genre/artists] -> Steve Winwood
/m/041rx	/people/ethnicity/people	/m/01vrlr4
  Jewish people -> [/people/ethnicity/people] -> Adolph Green
/m/02hnl	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/018vs
  Drums -> [/music/performance_role/guest_performances./music/recording_contribution/performance_role] -> Bass guitar
/m/01fh36	/music/genre/artists	/m/02whj
  Jazz fusion -> [/music/genre/artists] -> Frank Zappa
/m/0342h	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/028tv0
  Guitar -> [/music/performance_role/guest_performances./music/recording_contribution/performance_role] -> Lead guitar
/m/04bgy	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
  Keith Moon -> [/people/person/spouse_s./people/marriage/type_of_union] -> Marriage
/m/01fh36	/music/genre/artists	/m/01mvjl0
  Jazz fusion -> [/music/genre/artists] -> Walter Becker
/m/01wp8w7	/people/person/profession	/m/025352
  Van Morrison -> [/people/person/profession] -> Lyricist
/m/064t9	/music/genre/artists	/m/0fp_v1x
  Pop music -> [/music/genre/artists] -> Stewart Copeland
/m/01n8gr	/people/person/profession	/m/0dz3r
  Kenny Rogers -> [/people/person/profession] -> Record producer-GB
/m/01c92g	/award/award_category/winners./award/award_honor/award_winner	/m/0b_j2
  Grammy Award for Best Male Pop Vocal Performance -> [/award/award_category/winners./award/award_honor/award_winner] -> Billy Joel
/m/06by7	/music/genre/artists	/m/01pq5j7
  Rock music -> [/music/genre/artists] -> Amy Winehouse
/m/01d38g	/award/award_category/winners./award/award_honor/award_winner	/m/01vvyfh
  Grammy Award for Best R&B Performance by a Duo or Group with Vocals -> [/award/award_category/winners./award/award_honor/award_winner] -> George Michael
/m/08lpkq	/people/person/gender	/m/05zppz
  Vocal jazz -> [/people/person/gender] -> Male
/m/0b_j2	/people/person/gender	/m/05zppz
  Billy Joel -> [/people/person/gender] -> Male
/m/025mb9	/award/award_category/winners./award/award_honor/award_winner	/m/0ddkf
  Grammy Award for Best Instrumental Arrangement Accompanying Vocalist(s) -> [/award/award_category/winners./award/award_honor/award_winner] -> Paul Simon
/m/05r9t	/music/genre/artists	/m/0jbyg
  Popular music -> [/music/genre/artists] -> Art Garfunkel
/m/0132k4	/people/person/profession	/m/0nbcg
  Jaco Pastorius -> [/people/person/profession] -> Songwriter-GB
/m/01fh36	/music/genre/artists	/m/02l_7y
  Jazz fusion -> [/music/genre/artists] -> Steve Howe
/m/018d6l	/people/person/profession	/m/09jwl
  Jack Bruce -> [/people/person/profession] -> Musician-GB
/m/02hnl	/music/performance_role/regular_performances./music/group_membership/role	/m/05148p4
  Drums -> [/music/performance_role/regular_performances./music/group_membership/role] -> Keyboard
/m/0gqz2	/award/award_category/winners./award/award_honor/award_winner	/m/03f2_rc
  Academy Award for Best Original Song -> [/award/award_category/winners./award/award_honor/award_winner] -> Barbra Streisand
/m/03_d0	/music/genre/artists	/m/018d6l
  Jazz -> [/music/genre/artists] -> Jack Bruce
/m/06j6l	/music/genre/artists	/m/07s3vqk
  Rhythm and blues -> [/music/genre/artists] -> Ray Charles
/m/028hc2	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
  Lyle Lovett -> [/people/person/spouse_s./people/marriage/type_of_union] -> Marriage
/m/03qjg	/music/performance_role/regular_performances./music/group_membership/role	/m/018vs
  Harmonica -> [/music/performance_role/regular_performances./music/group_membership/role] -> Bass guitar
/m/0342h	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/07y_7
  Guitar -> [/music/performance_role/guest_performances./music/recording_contribution/performance_role] -> Violin
/m/0837ql	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
  T-Pain -> [/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency] -> United States Dollar
/m/043c4j	/people/person/nationality	/m/09c7w0
  Matt Chamberlain -> [/people/person/nationality] -> United States of America
/m/05148p4	/music/instrument/instrumentalists	/m/0lsw9
  Keyboard -> [/music/instrument/instrumentalists] -> John Zorn
/m/01nqfh_	/people/person/profession	/m/09jwl
  Brian Tyler -> [/people/person/profession] -> Musician-GB
/m/01vvyfh	/influence/influence_node/influenced_by	/m/012vd6
  George Michael -> [/influence/influence_node/influenced_by] -> Aretha Franklin
/m/024zq	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
  Charles Mingus -> [/people/person/spouse_s./people/marriage/type_of_union] -> Marriage
/m/02hnl	/music/performance_role/regular_performances./music/group_membership/group	/m/05563d
  Drums -> [/music/performance_role/regular_performances./music/group_membership/group] -> The Mothers of Invention
/m/06by7	/music/genre/artists	/m/01mvjl0
  Rock music -> [/music/genre/artists] -> Walter Becker
/m/064t9	/music/genre/artists	/m/0135xb
  Pop music -> [/music/genre/artists] -> Joe Jackson
/m/03f3_p3	/music/artist/track_contributions./music/track_contribution/role	/m/05r5c
  Nina Simone -> [/music/artist/track_contributions./music/track_contribution/role] -> Piano
/m/05r5c	/music/performance_role/regular_performances./music/group_membership/role	/m/0342h
  Piano -> [/music/performance_role/regular_performances./music/group_membership/role] -> Guitar
/m/07q1v4	/people/person/gender	/m/05zppz
  Mark Isham -> [/people/person/gender] -> Male
/m/01vsy95	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
  Pat Metheny -> [/people/person/spouse_s./people/marriage/type_of_union] -> Marriage
/m/0bs1g5r	/people/person/gender	/m/05zppz
  Bruno Mars -> [/people/person/gender] -> Male
/m/01wbgdv	/music/artist/contribution./music/recording_contribution/performance_role	/m/03bx0bm
  Chaka Khan -> [/music/artist/contribution./music/recording_contribution/performance_role] -> Lead vocalist-GB
/m/03qbh5	/award/award_category/winners./award/award_honor/award_winner	/m/028hc2
  Grammy Award for Best Pop Collaboration with Vocals -> [/award/award_category/winners./award/award_honor/award_winner] -> Lyle Lovett
/m/05_swj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/016890
  Walter Murphy -> [/award/award_nominee/award_nominations./award/award_nomination/award_nominee] -> Kool & the Gang
/m/014hr0	/music/artist/track_contributions./music/track_contribution/role	/m/0859_
  London Symphony Orchestra -> [/music/artist/track_contributions./music/track_contribution/role] -> Wind instrument
/m/0dt1cm	/people/person/nationality	/m/09c7w0
  Akon -> [/people/person/nationality] -> United States of America
/m/03_d0	/music/genre/artists	/m/011z3g
  Jazz -> [/music/genre/artists] -> Outkast
/m/0b_j2	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01c92g
  Billy Joel -> [/award/award_nominee/award_nominations./award/award_nomination/award] -> Grammy Award for Best Male Pop Vocal Performance
/m/0l6wj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01jllg1
  Leo McCarey -> [/award/award_nominee/award_nominations./award/award_nomination/award_nominee] -> Harry Warren
/m/03f7m4h	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01bgqh
  Barry Manilow -> [/award/award_nominee/award_nominations./award/award_nomination/award] -> Grammy Award for Record of the Year
/m/04jpk2	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
  Tommy -> [/film/film/estimated_budget./measurement_unit/dated_money_value/currency] -> United States Dollar
/m/0gt_0v	/music/genre/artists	/m/024zq
  Post-bop -> [/music/genre/artists] -> Charles Mingus
/m/01w8n89	/music/group_member/membership./music/group_membership/role	/m/028tv0
  Buckethead -> [/music/group_member/membership./music/group_membership/role] -> Lead guitar
/m/0132k4	/people/person/profession	/m/0dz3r
  Jaco Pastorius -> [/people/person/profession] -> Record producer-GB
/m/0181dw	/music/record_label/artist	/m/016dsy
  RCA Records -> [/music/record_label/artist] -> Marianne Faithfull
/m/07y_7	/music/instrument/instrumentalists	/m/02j3d4
  Violin -> [/music/instrument/instrumentalists] -> Edgar Meyer
/m/0135xb	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01bgqh
  Joe Jackson -> [/award/award_nominee/award_nominations./award/award_nomination/award] -> Grammy Award for Record of the Year
/m/06j6l	/music/genre/artists	/m/01wd9lv
  Rhythm and blues -> [/music/genre/artists] -> Quincy Jones
/m/025l5	/music/artist/track_contributions./music/track_contribution/role	/m/0342h
  Chet Atkins -> [/music/artist/track_contributions./music/track_contribution/role] -> Guitar
/m/03_d0	/music/genre/artists	/m/0g824
  Jazz -> [/music/genre/artists] -> Alicia Keys
/m/0g_bh	/music/genre/parent_genre	/m/03_d0
  Post-rock -> [/music/genre/parent_genre] -> Jazz
/m/06j6l	/music/genre/artists	/m/01pq5j7
  Rhythm and blues -> [/music/genre/artists] -> Amy Winehouse
/m/01vsgrn	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
  Eminem -> [/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency] -> United States Dollar
/m/028tv0	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/018vs
  Lead guitar -> [/music/performance_role/guest_performances./music/recording_contribution/performance_role] -> Bass guitar
/m/02lnbg	/music/genre/artists	/m/016fnb
  Dance-pop -> [/music/genre/artists] -> Gwen Stefani
/m/0ggx5q	/music/genre/artists	/m/01wrcxr
  Dance music -> [/music/genre/artists] -> Diana Ross
/m/0837ql	/common/topic/webpage./common/webpage/category	/m/08mbj5d
  T-Pain -> [/common/topic/webpage./common/webpage/category] -> Official Website
/m/01fbr2	/music/genre/artists	/m/01lcxbb
  Hard bop -> [/music/genre/artists] -> Freddie Hubbard
/m/0lsw9	/people/person/nationality	/m/09c7w0
  John Zorn -> [/people/person/nationality] -> United States of America
/m/01bgqh	/award/award_category/winners./award/award_honor/award_winner	/m/03d2k
  Grammy Award for Record of the Year -> [/award/award_category/winners./award/award_honor/award_winner] -> George Benson
/m/0dt1cm	/people/person/places_lived./people/place_lived/location	/m/06wxw
  Akon -> [/people/person/places_lived./people/place_lived/location] -> St. Louis
/m/01mvjl0	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01by1l
  Walter Becker -> [/award/award_nominee/award_nominations./award/award_nomination/award] -> Grammy Award for Album of the Year
/m/01c92g	/award/award_category/winners./award/award_honor/award_winner	/m/01htxr
  Grammy Award for Best Male Pop Vocal Performance -> [/award/award_category/winners./award/award_honor/award_winner] -> Tony Bennett
/m/0l14qv	/music/performance_role/track_performances./music/track_contribution/role	/m/07y_7
  Synthesizer -> [/music/performance_role/track_performances./music/track_contribution/role] -> Violin
/m/0dl5d	/music/genre/artists	/m/01gx5f
  Progressive rock -> [/music/genre/artists] -> Mike Patton
/m/01c92g	/award/award_category/winners./award/award_honor/award_winner	/m/04n32
  Grammy Award for Best Male Pop Vocal Performance -> [/award/award_category/winners./award/award_honor/award_winner] -> Louis Armstrong
/m/01wp8w7	/people/person/gender	/m/05zppz
  Van Morrison -> [/people/person/gender] -> Male
