Entity: /m/024nj1
Entity Name: India national cricket team
K-hop: 2
Subgraph Nodes: 686
Subgraph Triples: 3120

==================================================
Nodes in Subgraph:
==================================================
/m/011hq1	Sikkim
/m/0_2v	Asian Development Bank
/m/0b5x23	Prem Nath
/m/0b76d_m	Anonymous
/m/0bc1yhb	Iron Man 3
/m/0bg4f9	TSG 1899 Hoffenheim
/m/0bh8tgs	Battleship
/m/0bh8x1y	Coriolanus
/m/0bh8yn3	Green Lantern
/m/0bkg87	Bappi Lahiri
/m/0bl8l	Aston Villa F.C.
/m/0bmfnjs	Jane Eyre
/m/0bmhvpr	The Descendants
/m/0bq6ntw	Fast Five
/m/0bqtx	Second Boer War
/m/0bqxw	Emory University
/m/0brddh	Revathi
/m/0bvls5	Mahesh Manjrekar
/m/0bwfwpj	Super 8
/m/0bxy67	Boman Irani
/m/0by17xn	Limitless
/m/0by1wkq	Looper
/m/0byh8j	Kerala
/m/0c02jh8	San Luis Futbol Club
/m/0c0nhgv	Moneyball
/m/0c3xw46	Friends with Benefits
/m/0c40vxk	Haywire
/m/0c5x_	University of California, Irvine
/m/0c8tk	Chennai-GB
/m/0cb1ky	Farida Jalal
/m/0cbdf1	A. Sreekar Prasad
/m/0cc5mcj	Cowboys & Aliens
/m/0cc63l	David Dhawan
/m/0cc97st	Wreck-It Ralph
/m/0cfywh	Jagdeep
/m/0ch26b_	Hugo
/m/0ckf6	West Ham United F.C.
/m/0cm19f	Madan Puri
/m/0cmpn	George V
/m/0cqcgj	Prithviraj Sukumaran
/m/0cqt41	New York Yankees
/m/0crc2cp	The Three Musketeers
/m/0cv2m	Chhattisgarh
/m/0cv9b	Texas Instruments
/m/0cvbb9q	Manmohan Krishna
/m/0cvw9	Kolkata
/m/0cw4l	Madhya Pradesh
/m/0cw51	Bhopal
/m/0d05w3	China
/m/0d0mbj	Rabindranath Tagore
/m/0d8cr0	S. Manivannan
/m/0d9qmn	Godoy Cruz Antonio Tomba
/m/0ddbjy4	Dredd
/m/0dgst_d	My Week with Marilyn
/m/0dhqyw	Vidyasagar
/m/0djc3s	Pritam Chakraborty
/m/0djgt	Jammu and Kashmir
/m/0dlngsd	Sherlock Holmes: A Game of Shadows
/m/0dlv0	New Delhi
/m/0ds1glg	We Bought a Zoo
/m/0ds3t5x	The Help
/m/0dscrwf	The Vow
/m/0dt8xq	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
/m/0dtfn	Star Wars Episode IV: A New Hope
/m/0dzlbx	Iron Man
/m/0f1_p	Gujarat
/m/0f42nz	O.S.O.
/m/0f5zj6	Hrithik Roshan
/m/0fg_hg	Dalip Tahil
/m/0fj45	Governor-General
/m/0fk98	Thiruvananthapuram
/m/0fl2s	Kochi
/m/0flw86	Islam
/m/0fpgp26	Ice Age: Continental Drift
/m/0fphf3v	New Year's Eve
/m/0fpv_3_	Life of Pi
/m/0fr7nt	Sayaji Shinde
/m/0frm7n	Penn State Nittany Lions football
/m/0frpd5	Marthand K. Venkatesh
/m/0fsb_6	Michigan Wolverines football
/m/0fy2s1	Sukumari
/m/0g2mbn	Aasif Mandvi
/m/0g57wgv	The Perks of Being a Wallflower
/m/0g5838s	The Impossible
/m/0g5qs2k	Snow White and the Huntsman
/m/0g9wdmc	The Iron Lady
/m/0gd0c7x	Prometheus
/m/0gf14	Ryerson University
/m/0gffmn8	The Expendables 2
/m/0gg5kmg	Killing Them Softly
/m/0gg5qcw	The Ides of March
/m/0gg8z1f	Carnage
/m/0gh65c5	Cloud Atlas
/m/0gj8nq2	Abraham Lincoln: Vampire Hunter
/m/0gj8t_b	Rock of Ages
/m/0gj96ln	Hotel Transylvania
/m/0gj9tn5	Ted
/m/0gjc4d3	Man of Steel
/m/0gjv_	University of London
/m/0gjw_	Battle of the Somme
/m/0gkz15s	The Hunger Games
/m/0gkz3nz	Moonrise Kingdom
/m/0gl6f	University of Warwick
/m/0gl6x	Imperial College London
/m/0gmcwlb	The Artist
/m/0gp8sg	Vijayakumar
/m/0gp_x9	Santhanam
/m/0gtsx8c	American Reunion
/m/0gtt5fb	The Great Gatsby
/m/0gvrws1	Total Recall
/m/0gvs1kt	Extremely Loud and Incredibly Close
/m/0gvvf4j	Piranha DD
/m/0gwf191	Think Like A Man
/m/0gxkm	Parma F.C.
/m/0gz6b6g	End of Watch
/m/0h03fhx	Argo
/m/0h1cdwq	Alvin and the Chipmunks: Chipwrecked
/m/0h2zvzr	Midnight's Children
/m/0h95927	Silver Linings Playbook
/m/0hhggmy	Taken 2
/m/0hpv3	Yeshiva University
/m/0hvgt	FC Barcelona
/m/0hzc9wc	Sovereign state
/m/0j0k	Asia
/m/0j2pg	Brighton & Hove Albion F.C.
/m/0j43swk	Zero Dark Thirty
/m/0j5m6	Buffalo Sabres
/m/0j603	Mysore
/m/0j7v_	Commonwealth of Nations
/m/0j8f09z	Beasts of the Southern Wild
/m/0j_sncb	University of Florida
/m/0jdd	Afghanistan
/m/0jdk_	2000 Summer Olympics
/m/0jhn7	1996 Summer Olympics
/m/0jm4b	Orlando Magic
/m/0jrqq	M. Night Shyamalan
/m/0k0q8q	Mukri
/m/0k4y6	Seven Years' War
/m/0k9ts	Delta Air Lines
/m/0k9wp	United States Air Force Academy
/m/0kbvb	2004 Summer Olympics
/m/0kbvv	2006 Winter Olympics
/m/0kbws	2008 Summer Olympics
/m/0klw	Arthur C. Clarke
/m/0kv238	The Wolfman
/m/0kvsb	Mira Nair
/m/0ky1	Arthur Conan Doyle
/m/0kz4w	Bologna F.C. 1909
/m/0lfgr	Tufts University
/m/0lgxj	1952 Summer Olympics
/m/0ljbg	Queens Park Rangers F.C.
/m/0lmm3	Watford F.C.
/m/0lvng	Leiden University
/m/0n84k	Quetta
/m/0ny75	University of Nottingham
/m/0pj8m	Ravi Shankar
/m/0pspl	Georgetown University
/m/0pz6q	Albert Ludwigs University of Freiburg
/m/0qlnr	Bucknell University
/m/0tj9	Amitabh Bachchan
/m/0xxc	Acadia University
/m/0yl_w	Lady Margaret Hall, Oxford
/m/0ylsr	Corpus Christi College, Oxford
/m/0yyh	Andhra Pradesh

==================================================
Triples in Subgraph:
==================================================
/m/060c4	/organization/role/leaders./organization/leadership/organization	/m/04wlz2
  President -> [/organization/role/leaders./organization/leadership/organization] -> Hampton University
/m/04rs03	/people/person/religion	/m/0flw86
  Mahesh Bhatt -> [/people/person/religion] -> Islam
/m/0dscrwf	/film/film/country	/m/07ssc
  The Vow -> [/film/film/country] -> United Kingdom
/m/025p38	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/04jwjq
  Preity Zinta -> [/award/award_nominee/award_nominations./award/award_nomination/nominated_for] -> Veer-Zaara
/m/060c4	/organization/role/leaders./organization/leadership/organization	/m/01b1mj
  President -> [/organization/role/leaders./organization/leadership/organization] -> Gonzaga University
/m/01bzw5	/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency	/m/09nqf
  Loyola Marymount University -> [/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency] -> United States Dollar
/m/0292l3	/people/person/languages	/m/02h40lc
  Anupam Kher -> [/people/person/languages] -> English Language
/m/07ssc	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/09x3r
  United Kingdom -> [/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics] -> 1936 Summer Olympics
/m/03k50	/media_common/netflix_genre/titles	/m/04jwjq
  Hindi Language -> [/media_common/netflix_genre/titles] -> Veer-Zaara
/m/09k56b7	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
  Black Swan -> [/film/film/estimated_budget./measurement_unit/dated_money_value/currency] -> United States Dollar
/m/02vmzp	/people/person/nationality	/m/03rk0
  Shammi Kapoor -> [/people/person/nationality] -> India
/m/02yvct	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
  Inglourious Basterds -> [/film/film/release_date_s./film/film_regional_release_date/film_release_region] -> United Kingdom
/m/0ch26b_	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05sb1
  Hugo -> [/film/film/release_date_s./film/film_regional_release_date/film_release_region] -> Pakistan
/m/09n48	/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal	/m/02lq5w
  2002 Winter Olympics -> [/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal] -> Silver medal
/m/04q00lw	/film/film/story_by	/m/03wpmd
  My Name is Khan -> [/film/film/story_by] -> Karan Johar
/m/020skc	/location/location/contains	/m/05f7s1
  Allahabad -> [/location/location/contains] -> Allahabad University
/m/016r9z	/olympics/olympic_games/participating_countries	/m/03rk0
  1900 Summer Olympics -> [/olympics/olympic_games/participating_countries] -> India
/m/07vht	/education/educational_institution/campuses	/m/07vht
  University of California, Davis -> [/education/educational_institution/campuses] -> University of California, Davis
/m/09x3r	/user/jg/default_domain/olympic_games/sports	/m/06f41
  1936 Summer Olympics -> [/user/jg/default_domain/olympic_games/sports] -> Rowing
/m/04cbtrw	/people/person/nationality	/m/03rk0
  Salman Rushdie -> [/people/person/nationality] -> India
/m/01swxv	/education/university/local_tuition./measurement_unit/dated_money_value/currency	/m/09nqf
  University of Delaware -> [/education/university/local_tuition./measurement_unit/dated_money_value/currency] -> United States Dollar
/m/09x3r	/olympics/olympic_games/participating_countries	/m/03rk0
  1936 Summer Olympics -> [/olympics/olympic_games/participating_countries] -> India
/m/01qx13	/people/person/nationality	/m/03rk0
  Leander Paes -> [/people/person/nationality] -> India
/m/04k3r_	/sports/sports_team/colors	/m/01g5v
  Philippines national football team -> [/sports/sports_team/colors] -> Blue
/m/0j43swk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
  Zero Dark Thirty -> [/film/film/release_date_s./film/film_regional_release_date/film_release_region] -> United Kingdom
/m/02607j	/business/business_operation/assets./measurement_unit/dated_money_value/currency	/m/09nqf
  Hofstra University -> [/business/business_operation/assets./measurement_unit/dated_money_value/currency] -> United States Dollar
/m/0f1_p	/location/location/contains	/m/01d88c
  Gujarat -> [/location/location/contains] -> Ahmedabad
/m/064p92m	/people/person/place_of_birth	/m/03rk0
